subject,trial,window,label,Fp1-Fp2,Fp1-F3,Fp1-F4,Fp1-C3,Fp1-C4,Fp1-O1,Fp1-O2,Fp2-F3,Fp2-F4,Fp2-C3,Fp2-C4,Fp2-O1,Fp2-O2,F3-F4,F3-C3,F3-C4,F3-O1,F3-O2,F4-C3,F4-C4,F4-O1,F4-O2,C3-C4,C3-O1,C3-O2,C4-O1,C4-O2,O1-O2
1,3,1,verbal,0.9676789,0.95366824,0.71254545,0.6741547,0.6976933,0.8317419,0.8561158,0.9530636,0.78529024,0.7159578,0.78203446,0.9089878,0.9258557,0.6976934,0.6289649,0.6898191,0.82976824,0.8485295,0.92311686,0.87841696,0.8925879,0.8891758,0.79612136,0.80429375,0.7899847,0.9269814,0.8954432,0.9773827
1,3,2,verbal,0.8317312,0.94491136,0.5461783,0.48265052,0.5193173,0.6510684,0.6252598,0.79923505,0.8184652,0.75909466,0.7578209,0.89875245,0.8718745,0.5556423,0.49301285,0.5111676,0.65099144,0.6242575,0.97303385,0.8478018,0.9702784,0.976482,0.8003649,0.91940135,0.9404312,0.8661946,0.83089846,0.9805248
1,3,3,verbal,0.97046024,0.94697,0.9171415,0.88195175,0.90813905,0.94482845,0.92832834,0.9095527,0.94629043,0.9127861,0.93216485,0.9623986,0.9561656,0.8796842,0.82885087,0.8642924,0.9045709,0.8857905,0.9707766,0.940163,0.9858405,0.99065524,0.9242779,0.9605647,0.95938134,0.9632086,0.94057727,0.9883213
1,3,4,verbal,0.9242577,0.92859465,0.93836427,0.9131923,0.8776483,0.96166295,0.9239476,0.82653856,0.9367051,0.90308666,0.88717735,0.9449358,0.90515196,0.82535124,0.7911007,0.77580976,0.87522817,0.8301377,0.95411265,0.9338817,0.98096335,0.9629592,0.90664184,0.9436193,0.903172,0.93975633,0.89646536,0.96626407
1,3,5,verbal,0.9766335,0.89946866,0.90844774,0.883411,0.87975013,0.9639358,0.92840666,0.89544,0.92816544,0.88453686,0.90705603,0.9752958,0.9489325,0.7691497,0.7729051,0.8307473,0.86290544,0.8058161,0.92703366,0.89660203,0.95735115,0.98127294,0.8775247,0.91230536,0.888165,0.9398312,0.9035331,0.9686485
1,3,6,verbal,0.8836333,0.82276183,0.75447285,0.6110204,0.7701846,0.8259496,0.8023755,0.816326,0.8830852,0.7553411,0.89273065,0.9549076,0.91569,0.6770415,0.48472905,0.6970387,0.7536013,0.7229127,0.87072355,0.9251103,0.93755156,0.97989273,0.81755984,0.8144379,0.833825,0.9516208,0.9325396,0.957437
1,3,7,verbal,0.89970607,0.75269413,0.82186055,0.64701694,0.7434228,0.8610076,0.8768604,0.777205,0.92073804,0.70422286,0.8525989,0.93157256,0.9300706,0.74224293,0.5154279,0.727627,0.80970174,0.8025629,0.8213879,0.8610372,0.95651686,0.9537687,0.6954217,0.79979867,0.74733657,0.88316536,0.8174606,0.94840187
1,3,8,verbal,0.9211229,0.7897169,0.8916436,0.73691285,0.8744713,0.91131324,0.9150256,0.84751344,0.95745033,0.78414214,0.9571375,0.98266745,0.9767825,0.7663132,0.5332436,0.8248387,0.8333596,0.8399961,0.86421955,0.9402315,0.95891684,0.97996336,0.808021,0.81418836,0.7914358,0.9698949,0.94461495,0.9756375
1,3,9,verbal,0.93185973,0.87175524,0.91793483,0.812706,0.767401,0.9143878,0.92436135,0.913865,0.9684751,0.8553082,0.8469476,0.9730764,0.9783747,0.8478132,0.7013971,0.7815924,0.9064297,0.89723486,0.9235246,0.8387108,0.9559405,0.9865025,0.7662791,0.8694731,0.88384396,0.87552685,0.85167915,0.97546566
1,3,10,verbal,0.8747375,0.8680955,0.8426893,0.7476381,0.8439019,0.8638177,0.86334044,0.9070843,0.9589191,0.8657877,0.96295696,0.974005,0.9772061,0.8283827,0.68786085,0.87612337,0.87285566,0.87400067,0.92665136,0.9615052,0.96979415,0.9902916,0.863586,0.90185195,0.89524394,0.9709309,0.9730338,0.9830161
1,3,11,verbal,0.8917319,0.8163725,0.61950105,0.59545636,0.62613034,0.6830236,0.6203159,0.8001505,0.7742553,0.7108789,0.79769063,0.8387617,0.777228,0.67280036,0.5275818,0.7075735,0.7561082,0.71489406,0.84344393,0.9389772,0.94899696,0.97834456,0.7506759,0.7829869,0.77400565,0.9581724,0.957848,0.97240263
1,3,12,verbal,0.945614,0.9489423,0.62481713,0.6003588,0.65516984,0.79481006,0.61996955,0.93212295,0.7584736,0.68067276,0.7808367,0.91057515,0.75764525,0.6451337,0.6030463,0.68625176,0.8331349,0.6686527,0.86310136,0.9026544,0.8813081,0.95561737,0.8196356,0.77965796,0.774799,0.9188364,0.8735816,0.8919282
1,3,13,verbal,0.8411169,0.89044166,0.6914101,0.62003666,0.6930055,0.756622,0.6247328,0.8374834,0.8370736,0.74682575,0.83813,0.88719493,0.7643594,0.7014625,0.6244241,0.67825615,0.79744357,0.7026155,0.8256982,0.8798237,0.92638475,0.9428645,0.80695117,0.8351774,0.75227576,0.86635965,0.8159277,0.9080645
