subject,trial,window,label,Fp1-Fp2,Fp1-F3,Fp1-F4,Fp1-C3,Fp1-C4,Fp1-O1,Fp1-O2,Fp2-F3,Fp2-F4,Fp2-C3,Fp2-C4,Fp2-O1,Fp2-O2,F3-F4,F3-C3,F3-C4,F3-O1,F3-O2,F4-C3,F4-C4,F4-O1,F4-O2,C3-C4,C3-O1,C3-O2,C4-O1,C4-O2,O1-O2
1,1,11,aktif,0.99646634,0.7094755,0.99205333,0.7842667,0.85562956,0.4652177,0.79481745,0.8137958,0.9974507,0.862889,0.9657803,0.997009,0.9946677,0.9627493,0.5015944,0.51590145,0.6894106,0.095373586,0.9722923,0.9981871,0.99755085,0.9991641,0.3303811,0.8708397,0.7716199,0.95402133,0.8987936,0.98267186
1,1,12,aktif,0.99941087,0.95430243,0.99908924,0.9815562,0.9875224,0.31573808,0.9916804,0.9934495,0.9999063,0.84572124,0.97038436,0.9986647,0.9973452,0.9955363,0.9383672,0.8018264,0.8662549,0.19921242,0.9953863,0.99842364,0.9986667,0.99964476,0.9167109,0.98514724,0.9662686,0.9926324,0.96818084,0.9953408
1,1,13,aktif,0.8383793,0.02421389,0.8441047,0.5147726,0.16094449,0.04598319,0.48876348,0.6918565,0.98837227,0.705794,0.0913324,0.7860763,0.55314577,0.52364075,0.5523191,0.11753823,0.06594178,0.35085833,0.40850633,0.4183444,0.8649383,0.98348767,0.99849373,0.5276429,0.573902,0.07312495,0.03487883,0.8388674
1,1,14,aktif,0.76551205,0.77722365,0.82492256,0.11540372,0.10303907,0.27348974,0.15192692,0.26684985,0.94507796,0.18569247,0.020863824,0.8372332,0.6067818,0.8755112,0.25708133,0.041585103,0.67306286,0.5643274,0.08014461,0.0512045,0.7654651,0.8943992,0.9905448,0.17101029,0.14256914,0.025704762,0.067963734,0.60677385
1,1,15,aktif,0.21299797,0.7299271,0.7693658,0.08313912,0.05350792,0.5361669,0.2859053,0.69068235,0.89432794,0.069737315,0.2174378,0.74382704,0.5776476,0.8508409,0.16733086,0.23425901,0.7605517,0.7200828,0.16324383,0.021766,0.4182525,0.8015994,0.98860395,0.15951319,0.14466661,0.05986956,0.05127054,0.63217187
1,2,1,aktif,0.24426667,0.75667703,0.85303116,0.52746314,0.596184,0.7021884,0.2704243,0.65794134,0.91882366,0.6197552,0.6654185,0.80273896,0.5590216,0.8475604,0.6262598,0.76399076,0.81099945,0.72956514,0.3412897,0.07859378,0.58171415,0.8603919,0.6576254,0.29036295,0.4550088,0.23756845,0.43618345,0.65824974
1,2,2,aktif,0.27715653,0.79030097,0.8496736,0.47895408,0.5784196,0.5165928,0.18958053,0.7364752,0.949131,0.49411482,0.6864138,0.669563,0.35624304,0.8918716,0.5898669,0.79813284,0.7513709,0.5712996,0.1975597,0.3407941,0.59572434,0.74019617,0.56608415,0.11950236,0.1814628,0.010963898,0.19144101,0.5563091
1,2,3,aktif,0.47244254,0.6478307,0.7805699,0.5273317,0.49347097,0.30278012,0.27391386,0.45586094,0.9309802,0.55509114,0.68043596,0.5250868,0.53020203,0.8154081,0.5770594,0.67193484,0.6157319,0.62976533,0.30247438,0.28812772,0.73168457,0.8395331,0.50569504,0.37782016,0.43525153,0.25503796,0.39068592,0.1274769
1,2,4,aktif,0.2618903,0.7820926,0.84709746,0.6464638,0.44027337,0.6186962,0.43615392,0.66426414,0.89582336,0.70185506,0.5007459,0.7851838,0.6411331,0.87671083,0.6939662,0.69602185,0.8436985,0.7899497,0.36830154,0.5305945,0.20137252,0.6209679,0.587862,0.35415718,0.4531337,0.26716375,0.00076112046,0.5620032
1,2,5,aktif,0.37077403,0.71894586,0.77281207,0.44313142,0.3601195,0.54789615,0.23460974,0.4898888,0.91708523,0.38317513,0.42405683,0.7836297,0.44817063,0.8644028,0.45420185,0.6681441,0.7394828,0.6235748,0.040823832,0.43505535,0.5456959,0.8379001,0.45731002,0.018804062,0.23110873,0.21627751,0.103544265,0.79205775
